"","time","PTH_g","PTH_p","D3_p","FGF_p","Ca_p","Ca_f","Ca_b","PO4_p","PO4_f","PO4_b","PO4_c","CaHPO4_p","CaH2PO4_p","CPP_p","CaHPO4_f","CaH2PO4_f","CaProt_p","NaPO4_p","Ca_tot","PO4_tot","EGTA_p","CaEGTA_p","U_Ca","U_PO4","Abs_int_Ca","Abs_int_PO4","Res_Ca","Res_PO4","Ac_Ca","Ac_PO4","Reabs_Ca","Reabs_PO4","Ca_pf","Ca_fp","PO4_pf","PO4_fp","PO4_pc","PO4_cp"
"150",149,1287.70473467997,0.0688040598950716,564.29750777666,16.7824910237635,1.20605720763405,1.83625538748261,250.092031313919,1.47826048541924,0.792161458826279,90.0149239008318,2.77188065214888,0.105968352582241,0.00373689718727215,0.0108808398807333,0.08647334568175,0.00304941989170715,1.45176200363742,0.913727928405416,2.49130530092173,2.8354745034749,0,0,3.9064005515526e-05,0.000397057607070688,0.000983013247015073,0.000823385009961625,0.000392289893941473,0.000117686968182442,0.00100994046311544,0.000217844401177227,0.0025924609092916,0.00460632972011765,0.00530665171358982,0.00429683760670931,0.199565165531598,0.199347431113633,0.00277173841016108,0.00277188065214888
"151",150,1287.70417254661,0.0688040320366679,564.297695485191,16.7825006041848,1.20605720657173,1.83625527728529,250.09264896443,1.47826030876422,0.792161364768518,90.0150240582435,2.77188050981247,0.105968339825483,0.00373689673741442,0.0108808385712824,0.086473330224851,0.00304941934663082,1.45176200251334,0.913727819213243,2.49130528421925,2.83547420311164,0,0,3.90640075866186e-05,0.000397058111446302,0.000983013409090314,0.000823385086087875,0.000392289949512109,0.000117686984853633,0.00100994040250691,0.000217844375311342,0.00259246087868264,0.00460632861763442,0.00530665170891562,0.00429683734884758,0.19956514168317,0.199347407443998,0.00277173807893291,0.00277188050981247
"152",151,1287.70361223302,0.0688040040962839,564.297882942993,16.7825101779371,1.20605720559689,1.83625516740319,250.093266614825,1.47826013183348,0.792161270559893,90.0151242156127,2.77188036728701,0.105968327056647,0.00373689628713074,0.0108808372605905,0.086473314766329,0.00304941880149725,1.4517620014818,0.913727709850646,2.49130526768307,2.8354739022885,0,0,3.90640096724724e-05,0.0003970586152665,0.000983013570949025,0.000823385162112421,0.000392290004905955,0.000117687001471787,0.00100994034207175,0.000217844349403971,0.00259246084820886,0.00460632751478931,0.0053066517046263,0.00429683709172346,0.19956511779752,0.199347383736397,0.00277173774718778,0.00277188036728701
"153",152,1287.7030536707,0.068803976072149,564.298070149967,16.7825197449142,1.20605720470859,1.83625505783571,250.093884265104,1.47825995462842,0.792161176201144,90.0152243729394,2.77188022457217,0.105968314275751,0.00373689583642177,0.0108808359486597,0.0864732993062367,0.0030494182563083,1.45176200054185,0.913727600318485,2.49130525131128,2.83547360100774,0,0,3.90640117732158e-05,0.000397059118525055,0.00098301373259112,0.000823385238035223,0.000392290060121446,0.000117687018036434,0.00100994028180964,0.000217844323455315,0.00259246081786831,0.0046063264115931,0.00530665170071779,0.00429683683533556,0.199565093874837,0.199347359991018,0.00277173741492829,0.00277188022457217
"154",153,1287.7024967939,0.0688039479624915,564.298257106007,16.7825293050114,1.20605720390599,1.83625494858228,250.094501915268,1.47825977715044,0.792161081693012,90.0153245302236,2.77188008166762,0.10596830148282,0.00373689538528842,0.0108808346354922,0.0864732838446279,0.00304941771106588,1.45176199969258,0.913727490617632,2.49130523510218,2.83547329927167,0,0,3.90640138889828e-05,0.000397059621215837,0.000983013894016508,0.000823385313856239,0.000392290115157012,0.000117687034547103,0.00100994022172025,0.000217844297465578,0.00259246078765922,0.00460632530805652,0.00530665169718637,0.00429683657968253,0.199565069915309,0.199347336208046,0.00277173708215708,0.00277188008166762
"155",154,1287.70194153947,0.068803919765589,564.298443811002,16.7825388581257,1.20605720318829,1.83625483964231,250.095119565318,1.47825959940093,0.792160987036228,90.0154246874652,2.77187993857304,0.105968288677884,0.00373689493373172,0.0108808333210911,0.0864732683815552,0.00304941716577183,1.45176199893313,0.913727380748943,2.49130521905413,2.83547299708258,0,0,3.90640160199031e-05,0.000397060123332806,0.000983014055225094,0.000823385389575423,0.000392290170011125,0.000117687051003337,0.00100994016180327,0.000217844271434963,0.00259246075757991,0.00460632420419017,0.00530665169402848,0.00429683632476301,0.199565045919126,0.199347312387667,0.00277173674887675,0.00277187993857304
"156",155,1287.70138784678,0.0688038914799964,564.298630264839,16.7825484041552,1.20605720255461,1.83625473101523,250.095737215252,1.47825942138126,0.792160892231526,90.0155248446644,2.77187979528812,0.105968275860964,0.00373689448175239,0.0108808320054587,0.0864732529170711,0.00304941662042801,1.45176199826258,0.913727270713264,2.49130520316537,2.8354726944427,0,0,3.90640181660746e-05,0.000397060624870051,0.00098301421621678,0.00082338546519273,0.000392290224682494,0.000117687067404748,0.00100994010205838,0.00021784424536367,0.00259246072762857,0.00460632310000444,0.00530665169124027,0.00429683607057563,0.199565021886471,0.199347288530063,0.00277173641508987,0.00277187979528812
"157",156,1287.70083565757,0.0688038631041234,564.298816467398,16.7825579429996,1.20605720200419,1.83625462270043,250.096354865072,1.47825924309285,0.792160797279653,90.0156250018211,2.77187965181254,0.105968263032096,0.00373689402935174,0.0108808306885981,0.0864732374512289,0.0030494160750363,1.45176199768015,0.913727160511473,2.49130518743439,2.83547239135437,0,0,3.90640203276183e-05,0.000397061125821746,0.000983014376991464,0.000823385540708112,0.000392290279169701,0.00011768708375091,0.00100994004248524,0.000217844219251904,0.00259246069780366,0.0046063219955098,0.00530665168881845,0.00429683581711901,0.199564997817535,0.199347264635425,0.0027717360807991,0.00277187965181254
"158",157,1287.70028491593,0.0688038346364626,564.299002418559,16.7825674745599,1.20605720153634,1.83625451469732,250.096972514779,1.47825906453709,0.792160702181344,90.0157251589354,2.77187950814599,0.105968250191317,0.00373689357653102,0.0108808293705133,0.0864732219840811,0.00304941552959854,1.45176199718506,0.913727050144427,2.49130517185977,2.83547208781987,0,0,3.90640225046484e-05,0.000397061626182156,0.00098301453754904,0.000823385616121519,0.000392290333471397,0.000117687100041419,0.00100993998308353,0.00021784419309987,0.00259246066810372,0.00460632089071657,0.00530665168675989,0.00429683556439174,0.199564973712507,0.199347240703935,0.00277173574600704,0.00277187950814599
"159",158,1287.69973556818,0.0688038060755887,564.299188118196,16.7825769987386,1.20605720115032,1.83625440700531,250.097590164372,1.47825888571538,0.792160606937345,90.0158253160073,2.77187936428817,0.105968237338664,0.00373689312329162,0.0108808280512079,0.0864732065156808,0.00304941498411663,1.45176199677658,0.913726939612996,2.49130515644007,2.83547178384154,0,0,3.90640246972709e-05,0.000397062125945647,0.000983014697889401,0.0008233856914329,0.000392290387586303,0.000117687116275891,0.00100993992385292,0.00021784416690777,0.00259246063852729,0.00460631978563501,0.00530665168506142,0.00429683531239243,0.199564949571576,0.199347216735783,0.00277173541071633,0.00277187936428817
"160",159,1287.69918756278,0.068803777420234,564.29937356618,16.7825865154394,1.20605720084544,1.8362542996238,250.098207813852,1.47825870662912,0.792160511548401,90.0159254730367,2.77187922023875,0.105968224474175,0.00373689266963483,0.0108808267306861,0.0864731910460817,0.00304941443859242,1.45176199645393,0.91372682891805,2.49130514117387,2.83547147942167,0,0,3.90640269055756e-05,0.000397062625106698,0.000983014858012435,0.000823385766642204,0.000392290441513275,0.000117687132453982,0.00100993986479309,0.00021784414067581,0.00259246060907293,0.00460631868027527,0.00530665168371994,0.00429683506111969,0.199564925394932,0.199347192731155,0.00277173507492961,0.00277187922023875
"161",160,1287.69864085024,0.0688037486693855,564.299558762378,16.7825960245675,1.20605720062087,1.83625419255219,250.098825463218,1.47825852727973,0.792160416015263,90.0160256300237,2.77187907599745,0.105968211597881,0.00373689221556172,0.010880825408951,0.0864731755753369,0.00304941389302783,1.45176199621627,0.913726718060453,2.49130512605954,2.83547117456258,0,0,3.90640291296161e-05,0.000397063123659913,0.000983015017918028,0.000823385841749377,0.000392290495251384,0.000117687148575415,0.00100993980590371,0.000217844114404197,0.002592460579739,0.00460631757464734,0.00530665168273182,0.00429683481057213,0.199564901182764,0.199347168690241,0.0027717347386495,0.00277187907599745
"162",161,1287.69809538303,0.0688037198219264,564.299743706658,16.7826055260291,1.20605720047595,1.83625408578989,250.099443112473,1.47825834766861,0.792160320338668,90.0161257869684,2.77187893156396,0.105968198709822,0.00373689176107373,0.0108808240860064,0.0864731601035002,0.0030494133474247,1.45176199606288,0.913726607041076,2.49130511109574,2.83547086926658,0,0,3.90640313694711e-05,0.000397063621599959,0.000983015177606066,0.000823385916754365,0.000392290548799614,0.000117687164639884,0.00100993974718444,0.000217844088093134,0.00259246055052421,0.0046063164687612,0.00530665168209417,0.00429683456074835,0.199564876935262,0.199347144613226,0.00277173440187864,0.00277187893156396
"163",162,1287.69755111535,0.0688036908766654,564.299928398881,16.7826150197316,1.20605720041002,1.8362539793363,250.100060761615,1.47825816779715,0.79216022451937,90.0162259438707,2.77187878693798,0.105968185810043,0.00373689130617246,0.010880822761857,0.0864731446306236,0.00304941280178496,1.45176199599308,0.913726495860787,2.49130509628118,2.83547056353601,0,0,3.90640336252238e-05,0.00039706411892155,0.000983015337076429,0.000823385991657111,0.00039229060215688,0.000117687180647064,0.00100993968863496,0.000217844061742827,0.00259246052142724,0.00460631536262677,0.00530665168180407,0.00429683431164694,0.199564852652616,0.1993471205003,0.00277173406461966,0.00277187878693798
"164",163,1287.69700799802,0.0688036618326989,564.30011283889,16.7826245055723,1.20605720042234,1.83625387319072,250.100678410646,1.47825798766699,0.792160128558228,90.0163261007306,2.77187864211918,0.105968172898591,0.00373689085085946,0.0108808214365075,0.0864731291567729,0.0030494122561107,1.45176199600604,0.913726384520585,2.49130508161435,2.83547025737353,0,0,3.90640358969238e-05,0.000397064615618927,0.000983015496328982,0.000823386066457552,0.00039229065532234,0.000117687196596702,0.0010099396302549,0.000217844035353513,0.00259246049244665,0.00460631425625513,0.00530665168185828,0.00429683406326629,0.199564828335044,0.199347096351678,0.00277173372687561,0.00277187864211918
"165",164,1287.69646598952,0.0688036326889526,564.300297026543,16.782633983462,1.20605720051215,1.83625376735258,250.101296059566,1.47825780727953,0.792160032456001,90.0164262575482,2.77187849710728,0.105968159975509,0.00373689039513648,0.0108808201099623,0.0864731136819943,0.00304941171040399,1.45176199610107,0.913726273021348,2.49130506709384,2.83546995078149,0,0,3.90640381846365e-05,0.000397065111687046,0.000983015655363603,0.000823386141155632,0.00039229070829501,0.000117687212488503,0.00100993957204392,0.0002178440089254,0.00259246046358096,0.004606313149656,0.00530665168225348,0.00429683381560504,0.199564803982737,0.199347072167553,0.00277173338864912,0.00277187849710728
"166",165,1287.69592505354,0.0688036034449729,564.300480961711,16.7826434533202,1.20605720067893,1.83625366182131,250.101913708374,1.47825762663608,0.792159936213368,90.0165264143235,2.77187835190201,0.105968147040835,0.00373688993900466,0.0108808187822254,0.0864730982063448,0.0030494111646664,1.45176199627749,0.913726161363879,2.4913050527185,2.83546964376203,0,0,3.90640404883772e-05,0.000397065607121454,0.000983015814180179,0.000823386215751296,0.000392290761074442,0.000117687228322333,0.00100993951400172,0.000217843982458676,0.00259246043482917,0.00460631204283815,0.00530665168298731,0.00429683356866187,0.199564779595871,0.199347047948094,0.00277173304994266,0.00277187835190201
"167",166,1287.69538515268,0.0688035740997309,564.300664644251,16.7826529150623,1.20605720092212,1.83625355659632,250.102531357072,1.47825744573801,0.792159839831067,90.0166265710564,2.77187820650308,0.105968134094623,0.00373688948246593,0.010880817453302,0.086473082729873,0.00304941061889984,1.45176199653477,0.91372604954902,2.49130503848729,2.83546933631742,0,0,3.90640428082206e-05,0.00039706610191737,0.000983015972778588,0.000823386290244488,0.000392290813659694,0.000117687244097908,0.00100993945612798,0.000217843955953543,0.0025924604061902,0.00460631093581086,0.00530665168405735,0.00429683332243539,0.199564755174631,0.199347023693488,0.00277173271075876,0.00277187820650308
"168",167,1287.69484625019,0.0688035446524634,564.30084807402,16.7826623686029,1.20605720124115,1.83625345167702,250.103149005659,1.4782572645867,0.792159743309838,90.0167267277472,2.77187806091024,0.105968121136921,0.00373688902552203,0.010880816123197,0.0864730672526326,0.00304941007310617,1.45176199687228,0.913725937577638,2.49130502439908,2.83546902844997,0,0,3.90640451442111e-05,0.000397066596070036,0.000983016131158706,0.00082338636463515,0.000392290866050046,0.000117687259815014,0.00100993939842236,0.000217843929410206,0.00259246037766297,0.00460630982858352,0.00530665168546105,0.00429683307692424,0.199564730719204,0.199346999403921,0.00277173237110006,0.00277187806091024
"169",168,1287.69430826963,0.0688035151069458,564.301031261721,16.7826718142139,1.20605720163217,1.83625334704973,250.103766654142,1.47825708319437,0.792159646656359,90.0168268843975,2.77187791513152,0.105968108168267,0.00373688856819192,0.0108808147919659,0.0864730517747077,0.00304940952728837,1.45176199728598,0.913725825457277,2.49130501044657,2.83546872018007,0,0,3.90640474956833e-05,0.000397067089602628,0.000983016289329776,0.000823386438927622,0.000392290918253282,0.000117687275475985,0.00100993934087735,0.000217843902830499,0.00259246034924156,0.00460630872117358,0.00530665168718153,0.00429683283209636,0.19956470623124,0.199346975081073,0.00277173203098944,0.00277187791513152
"170",169,1287.69377170805,0.0688034854020238,564.301214058898,16.7826812468759,1.20605720213799,1.83625324289196,250.104384302455,1.47825690141632,0.792159549791192,90.0169270409826,2.77187776905262,0.10596809518205,0.00373688811024247,0.0108808134589291,0.0864730362957869,0.00304940898143544,1.45176199782115,0.9137257130985,2.49130499671037,2.83546841126605,0,0,3.90640498721393e-05,0.000397067582126359,0.000983016447163614,0.000823386513061697,0.000392290970153895,0.000117687291046169,0.00100993928359058,0.000217843876192578,0.00259246032098843,0.00460630761348788,0.00530665168940716,0.00429683258836718,0.199564681691204,0.199346950704954,0.00277173169015561,0.00277187776905262
"171",170,1287.69323601079,0.0688034555927375,564.301396602707,16.782690671004,1.20605720271729,1.83625313903745,250.10500195066,1.47825671939074,0.792159452790128,90.0170271975256,2.7718776227787,0.105968082184545,0.00373688765189494,0.0108808121247311,0.0864730208163138,0.00304940843556304,1.45176199843407,0.913725600586716,2.49130498311254,2.83546810193863,0,0,3.90640522648435e-05,0.000397068073988513,0.000983016604778645,0.000823386587093,0.000392291021857344,0.000117687306557203,0.0010099392264706,0.000217843849517285,0.00259246029284262,0.00460630650563928,0.00530665169195609,0.00429683234534763,0.19956465711775,0.199346926294636,0.00277173134885764,0.0027718776227787
"172",171,1287.69270114815,0.0688034256787024,564.301578892994,16.782700086518,1.20605720336949,1.83625303548558,250.105619598756,1.47825653711907,0.792159355653939,90.0171273540264,2.77187747630949,0.105968069175803,0.00373688719315116,0.0108808107893776,0.0864730053363431,0.00304940788967309,1.45176199912411,0.913725487922821,2.49130496965194,2.83546779220022,0,0,3.90640546737992e-05,0.000397068565184751,0.00098301676217474,0.000823386661021469,0.000392291073363234,0.00011768732200897,0.00100993916951707,0.000217843822804833,0.00259246026480309,0.00460630539763693,0.00530665169482575,0.00429683210303625,0.199564632511074,0.199346901850314,0.00277173100709825,0.00277187747630949
